crop_mgt,mon_1,day_1,mon_2,day_2,operation,op_data1,op_data2,op_data3,doy1,doy2,land_use,year
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3702,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3702,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3702,1998
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3703,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3703,1998
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3703,1998
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3703,1998
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3703,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3703,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3703,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3703,1998
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3704,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3704,1998
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3704,1998
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3704,1998
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3704,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3704,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3704,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3704,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3705,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3705,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3705,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3705,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3705,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3705,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3705,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3705,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3705,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3705,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3705,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3705,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3705,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3705,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3705,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3706,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3706,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3706,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3706,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3706,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3706,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3706,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3706,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3706,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3706,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3706,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3706,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3706,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3706,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3706,2000
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl3713,1999
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3713,1999
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3713,1999
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3713,1999
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3713,1999
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3713,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3713,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3713,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3713,1999
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl3714,1999
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3714,1999
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3714,1999
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3714,1999
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3714,1999
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3714,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3714,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3714,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3714,1999
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3715,1999
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3715,1999
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3715,1999
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3715,1999
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3715,1999
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3715,1999
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3715,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3715,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3715,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3715,1999
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl3716,1995
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl3716,1995
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl3716,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3716,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3716,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3716,1995
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl3716,2000
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl3716,2000
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl3716,2000
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl3716,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3716,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3716,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3716,2000
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3718,1995
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3718,1995
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3718,1995
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3718,1995
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3718,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3718,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3718,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3718,1995
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl3718,2000
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3718,2000
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3718,2000
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3718,2000
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3718,2000
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3718,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3718,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3718,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3718,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3733,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3733,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3733,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3733,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3733,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3733,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3733,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3733,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3733,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3733,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3733,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3733,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3733,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3733,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3733,2000
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3755,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3755,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3755,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3755,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3755,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3755,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3755,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3755,1999
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3756,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3756,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3756,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3756,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3756,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3756,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3756,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3756,1999
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3757,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3757,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3757,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3757,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3757,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3757,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3757,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3757,1999
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl3777,1998
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl3777,1998
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl3777,1998
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl3777,1998
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl3777,1998
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl3777,1998
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl3777,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3785,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3785,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3785,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3785,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3785,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3785,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3785,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3785,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3785,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3785,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3785,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3785,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3785,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3785,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3785,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3786,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3786,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3786,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3786,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3786,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3786,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3786,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3786,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3786,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3786,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3786,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3786,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3786,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3786,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3786,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3788,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3788,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3788,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3788,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3788,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3788,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3788,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3788,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3788,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3788,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3788,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3788,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3788,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3788,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3788,2000
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3793,1997
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3793,1997
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3793,1997
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3793,1997
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3793,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3793,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3793,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3793,1997
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3796,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3796,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3796,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3796,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3796,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3796,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3796,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3796,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3796,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3796,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3796,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3796,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3796,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3796,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3796,2000
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3801,1995
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl3801,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3801,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3801,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3801,1995
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl3801,2000
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3801,2000
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl3801,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3801,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3801,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3801,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3802,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3802,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3802,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3802,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3802,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3802,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3802,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3802,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3802,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3802,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3802,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3802,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3802,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3802,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3802,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3802,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3802,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3802,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3802,2000
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl3803,1995
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl3803,1995
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl3803,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3803,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3803,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3803,1995
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl3803,2000
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl3803,2000
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl3803,2000
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl3803,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3803,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3803,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3803,2000
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl3804,1995
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl3804,1995
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl3804,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3804,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3804,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3804,1995
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl3804,2000
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl3804,2000
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl3804,2000
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl3804,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3804,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3804,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3804,2000
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl3815,1999
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3815,1999
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl3815,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3815,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3815,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3815,1999
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3816,1995
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl3816,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3816,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3816,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3816,1995
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl3816,1998
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3816,1998
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl3816,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3816,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3816,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3816,1998
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl3816,2000
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3816,2000
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl3816,2000
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3816,2000
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3816,2000
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3816,2000
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl3817,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3817,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3817,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3817,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3817,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3817,1998
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3817,1998
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3817,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl3818,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3818,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3818,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3818,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3818,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3818,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3818,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3818,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3818,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl3819,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3819,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3819,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3819,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3819,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3819,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3819,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3819,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3819,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl3820,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3820,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3820,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3820,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3820,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3820,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3820,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3820,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3820,1998
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl3821,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3821,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3821,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3821,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3821,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3821,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3821,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3821,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3821,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3828,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3828,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3828,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3828,1995
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3828,1995
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3828,1995
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3828,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3828,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3828,2000
